utt_id,measure,kind,v1,v2,delta,pct_change,sign_changed,changed
s01_A_modal_C004,shimmer_local_pct,numeric,10.226391133213223,10.226391133213223,0.0,0.0,False,False
s01_A_modal_C004,shimmer_local_db,numeric,0.9939039881801641,0.9939039881801641,0.0,0.0,False,False
s01_A_modal_C004,cpps_db,numeric,9.364162432983596,9.364162432983596,0.0,0.0,False,False
s01_A_modal_C004,formant_ceiling_hz,numeric,4250.0,4250.0,0.0,0.0,False,False
s01_A_modal_C004,formant_smoothness,numeric,0.15675203730120726,0.15675203730120726,0.0,0.0,False,False
s01_A_modal_C004,f1_median_hz,numeric,558.6773130232485,558.6773130232485,0.0,0.0,False,False
s01_A_modal_C004,f2_median_hz,numeric,1409.3251845831358,1409.3251845831358,0.0,0.0,False,False
s01_A_modal_C004,f3_median_hz,numeric,2400.595285022637,2400.595285022637,0.0,0.0,False,False
s01_A_modal_C004,formant_n_plausible_ceilings,numeric,13.0,13.0,0.0,0.0,False,False
s01_A_modal_C004,formant_flag,text,,,,,False,False
s01_A_modal_C004,shr_mean,numeric,0.17233809909984935,0.17233809909984935,0.0,0.0,False,False
s01_A_modal_C004,shr_median,numeric,0.10768244853926802,0.10768244853926802,0.0,0.0,False,False
s01_A_modal_C004,shr_p90,numeric,0.4079383003487689,0.4079383003487689,0.0,0.0,False,False
s01_A_modal_C004,shr_doubling_rate,numeric,0.19540229885057472,0.19540229885057472,0.0,0.0,False,False
s01_A_modal_C004,shr_octave_risk_rate,numeric,0.14942528735632185,0.14942528735632185,0.0,0.0,False,False
s01_A_modal_C004,shr_n_frames,numeric,87.0,87.0,0.0,0.0,False,False
s01_A_modal_C004,creak_sonorant_restricted,text,TRUE,True,,,False,False
s01_A_modal_C004,creak_low_f0_hz,numeric,117.78363436017362,117.78363436017362,0.0,0.0,False,False
s01_A_modal_C004,creak_f0_irregularity_pct,numeric,1.5572948350120934,1.5572948350120934,0.0,0.0,False,False
s01_A_modal_C004,creak_hnr_db,numeric,10.518990576381626,10.518990576381626,0.0,0.0,False,False
s01_A_modal_C004,creak_period_doubling_shr,numeric,0.10768244853926802,0.10768244853926802,0.0,0.0,False,False
s01_A_modal_C004,creak_doubling_rate,numeric,0.19540229885057472,0.19540229885057472,0.0,0.0,False,False
s01_A_modal_C004,creak_subtype_hint,text,,,,,False,False
s01_A_modal_C004,s_cog_mean_hz,text,,,,,False,False
s01_A_modal_C004,s_cog_sd_hz,text,,,,,False,False
s01_A_modal_C004,s_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C004,sh_cog_mean_hz,text,,,,,False,False
s01_A_modal_C004,sh_cog_sd_hz,text,,,,,False,False
s01_A_modal_C004,sh_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C004,h1_h2_db_mean,numeric,-4.405397496,-4.405397495894844,1.0515588400039633e-10,2.3869783395454204e-09,False,True
s01_A_modal_C004,h1s_h2s_db_mean,numeric,-11.04096802,-11.0409680240011,-4.001099895845073e-09,-3.6238669368458804e-08,False,True
s01_A_modal_C004,h1_a3_db_mean,numeric,13.04637410242849,13.04637410242849,0.0,0.0,False,False
